layer,phase_id,phase_label,event_id,event_name,event_date,event_week,event_family,event_anchor,expected_direction,hypothesis,source_url,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,pre_window_truncated,post_window_truncated,post_window_crosses_luna,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_key,subcat_label,pre_sales_sum,pre_count_sum,pre_user_weeks_sum,pre_source_rows,post_sales_sum,post_count_sum,post_user_weeks_sum,post_source_rows,support_ok,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,1,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Taxes,taxes_misc_crypto_independent_reserve,Taxes :: taxes_misc_crypto_independent_reserve,Taxes: taxes misc crypto independent reserve,0.0,0.0,0.0,0,33.0,1.0,1.0,1,False,,5.005864784637004e-08,,,,0.0001417848565180217,,,,4.296510803576416e-06,,,,4.296510803576416e-06,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,1,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Taxes,taxes_misc_crypto_swyftx,Taxes :: taxes_misc_crypto_swyftx,Taxes: taxes misc crypto swyftx,500.0,1.0,1.0,1,0.0,0.0,0.0,0,False,7.827131396746611e-07,,,,0.0021860886065434002,,,,4.372177213086801e-06,,,,4.372177213086801e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,8,4,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Telecom & Internet,telecom_internet_misc_crypto_binance,Telecom & Internet :: telecom_internet_misc_crypto_binance,Telecom & Internet: telecom internet misc crypto binance,1200.0,8.0,8.0,8,600.0,4.0,4.0,4,False,2.5751462996888874e-07,2.496496365847105e-07,-7.864993384178224e-09,-0.030541928375597233,0.0006534626309459586,0.0006558935793527256,2.430948406766955e-06,0.0037201031729203722,4.356417539639724e-06,4.372623862351504e-06,1.6206322711780218e-08,0.0037201031729204915,4.356417539639724e-06,4.372623862351504e-06,1.6206322711780218e-08,0.0037201031729204915
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Telecom & Internet,telecom_internet_misc_crypto_coinbase,Telecom & Internet :: telecom_internet_misc_crypto_coinbase,Telecom & Internet: telecom internet misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Telecom & Internet,telecom_internet_misc_crypto_coinjar,Telecom & Internet :: telecom_internet_misc_crypto_coinjar,Telecom & Internet: telecom internet misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,8,8,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Telecom & Internet,telecom_internet_misc_crypto_coinspot,Telecom & Internet :: telecom_internet_misc_crypto_coinspot,Telecom & Internet: telecom internet misc crypto coinspot,13693.0,52.0,52.0,8,8405.92,55.0,53.0,8,False,2.8854640602763206e-06,1.6513705501698308e-06,-1.2340935101064898e-06,-0.4276932529141636,0.007488805739153825,0.004702616447266115,-0.00278618929188771,-0.3720472113892124,2.8346249710820587e-05,3.0450375153902563e-05,2.1041254430819767e-06,0.07422941181100126,2.8346249710820587e-05,2.93121334186758e-05,9.658837078552126e-07,0.03407447961225384
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,8,8,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Telecom & Internet,telecom_internet_misc_crypto_swyftx,Telecom & Internet :: telecom_internet_misc_crypto_swyftx,Telecom & Internet: telecom internet misc crypto swyftx,27449.0,256.0,155.0,8,26222.0,272.0,160.0,8,True,5.920693205748829e-06,5.142165342654206e-06,-7.785278630946231e-07,-0.13149268777154238,0.014954254306586938,0.01447717870650656,-0.00047707560008037816,-0.03190233296154656,0.00013944020615395893,0.00015063978950810206,1.1199583354143134e-05,0.08031817840098023,8.441978294657967e-05,8.86025849536337e-05,4.182802007054025e-06,0.049547651759551156
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,8,8,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Travel,travel_misc_crypto_binance,Travel :: travel_misc_crypto_binance,Travel: travel misc crypto binance,313973.35000000003,782.0,548.0,8,297166.82,934.0,644.0,8,True,6.839952204033291e-05,5.92558658388572e-05,-9.143656201475709e-06,-0.13368011835059315,0.17130307851090776,0.16466210036637405,-0.00664097814453371,-0.03876741855582499,0.00042605681057749213,0.0005183461057405494,9.228929516305725e-05,0.216612650876218,0.00029850856714789815,0.0003571986929605525,5.869012581265437e-05,0.19661119402169766
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Travel,travel_misc_crypto_coinbase,Travel :: travel_misc_crypto_coinbase,Travel: travel misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Travel,travel_misc_crypto_coinjar,Travel :: travel_misc_crypto_coinjar,Travel: travel misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Travel,travel_misc_crypto_coinspot,Travel :: travel_misc_crypto_coinspot,Travel: travel misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Travel,travel_misc_crypto_independent_reserve,Travel :: travel_misc_crypto_independent_reserve,Travel: travel misc crypto independent reserve,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,3,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Travel,travel_misc_crypto_swyftx,Travel :: travel_misc_crypto_swyftx,Travel: travel misc crypto swyftx,450.0,5.0,3.0,3,0.0,0.0,0.0,0,False,2.626058502093439e-07,,,,0.0006568032299112767,,,,7.297550353198404e-06,,,,4.374214827363427e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Utilities,utilities_misc_crypto_binance,Utilities :: utilities_misc_crypto_binance,Utilities: utilities misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Utilities,utilities_misc_crypto_coinbase,Utilities :: utilities_misc_crypto_coinbase,Utilities: utilities misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Utilities,utilities_misc_crypto_coinjar,Utilities :: utilities_misc_crypto_coinjar,Utilities: utilities misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Utilities,utilities_misc_crypto_independent_reserve,Utilities :: utilities_misc_crypto_independent_reserve,Utilities: utilities misc crypto independent reserve,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Utilities,utilities_misc_crypto_swyftx,Utilities :: utilities_misc_crypto_swyftx,Utilities: utilities misc crypto swyftx,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,8,8,0.07612928718192326,False,False,True,primary_crypto_services,Primary crypto services,Services,services_crypto,Services :: services_crypto,Services: services crypto,1494307.54,3887.0,2519.0,8,489670.69000000006,2457.0,1463.0,8,True,0.0003233986087614591,9.701398599202304e-05,-0.00022638462276943608,-0.7000173056910669,0.8129099299854026,0.27159212308989156,-0.541317806895511,-0.6659013341185677,0.002117889158303418,0.0013639017685000993,-0.0007539873898033188,-0.35600890011038966,0.0013722643069978147,0.0008118435095062137,-0.000560420797491601,-0.40839129505427957
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Automotive & Fuel,automotive_fuel_misc_crypto_binance,Automotive & Fuel :: automotive_fuel_misc_crypto_binance,Automotive & Fuel: automotive fuel misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Automotive & Fuel,automotive_fuel_misc_crypto_coinbase,Automotive & Fuel :: automotive_fuel_misc_crypto_coinbase,Automotive & Fuel: automotive fuel misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Automotive & Fuel,automotive_fuel_misc_crypto_coinjar,Automotive & Fuel :: automotive_fuel_misc_crypto_coinjar,Automotive & Fuel: automotive fuel misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,2,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Automotive & Fuel,automotive_fuel_misc_crypto_coinspot,Automotive & Fuel :: automotive_fuel_misc_crypto_coinspot,Automotive & Fuel: automotive fuel misc crypto coinspot,0.0,0.0,0.0,0,9508.98,2.0,2.0,2,False,,7.212140578039502e-06,,,,0.020428619251709478,,,,4.396911829572607e-06,,,,4.396911829572607e-06,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,3,1,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Automotive & Fuel,automotive_fuel_misc_crypto_swyftx,Automotive & Fuel :: automotive_fuel_misc_crypto_swyftx,Automotive & Fuel: automotive fuel misc crypto swyftx,530.0,3.0,3.0,3,50.0,1.0,1.0,1,False,3.3108747892628087e-07,8.970721410926137e-08,-2.413802648170195e-07,-0.7290528340117769,0.0007702718148453013,0.00022054704489014553,-0.0005497247699551558,-0.7136763404299826,4.3606682042494934e-06,4.41094089780291e-06,5.027269355341672e-08,0.011528667442394658,4.3606682042494934e-06,4.41094089780291e-06,5.027269355341672e-08,0.011528667442394658
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Charitable Giving & Gifts,charitable_giving_gifts_misc_crypto_binance,Charitable Giving & Gifts :: charitable_giving_gifts_misc_crypto_binance,Charitable Giving & Gifts: charitable giving gifts misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Charitable Giving & Gifts,charitable_giving_gifts_misc_crypto_coinbase,Charitable Giving & Gifts :: charitable_giving_gifts_misc_crypto_coinbase,Charitable Giving & Gifts: charitable giving gifts misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Charitable Giving & Gifts,charitable_giving_gifts_misc_crypto_coinspot,Charitable Giving & Gifts :: charitable_giving_gifts_misc_crypto_coinspot,Charitable Giving & Gifts: charitable giving gifts misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,1,3,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Charitable Giving & Gifts,charitable_giving_gifts_misc_crypto_swyftx,Charitable Giving & Gifts :: charitable_giving_gifts_misc_crypto_swyftx,Charitable Giving & Gifts: charitable giving gifts misc crypto swyftx,1000.0,2.0,1.0,1,8500.0,3.0,3.0,3,False,1.87050739294276e-06,4.474870653484232e-06,2.604363260541472e-06,1.3923298407520215,0.0043850032887524665,0.012551571636599255,0.008166568347846789,1.86238591172646,8.770006577504933e-06,4.432332165728237e-06,-4.337674411776696e-06,-0.49460332480283775,4.385003288752466e-06,4.432332165728237e-06,4.732887697577061e-08,0.010793350394324488
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,1,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_binance,Clothing & Personal Care :: clothing_personal_care_misc_crypto_binance,Clothing & Personal Care: clothing personal care misc crypto binance,10000.0,1.0,1.0,1,0.0,0.0,0.0,0,False,1.727510872809964e-05,,,,0.04392399392091924,,,,4.392399392091924e-06,,,,4.392399392091924e-06,,,
